date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,home_elo_before,away_elo_before,elo_diff,home_form_10,away_form_10,form_diff,home_attack,home_defense,away_attack,away_defense,attack_diff,defense_diff,home_conf_strength,away_conf_strength,conf_strength_diff,home_host,away_host,host_diff,importance
1881-03-12,England,Scotland,1.0,6.0,Friendly,London,England,0,1478.2426549582942,1582.054501182279,-103.81184622398473,1.184998434425808,2.6548396041328424,-1.4698411697070344,2.120684219210969,2.7734710185658606,4.146836256570338,1.5544372774366386,-2.0261520373593687,-1.219033741129222,1.0,1.0,0.0,1,0,1,1
1881-03-14,Wales,Scotland,1.0,5.0,Friendly,Wrexham,Wales,0,1439.7028438594268,1592.1470884258508,-152.444244566424,0.6813749758360442,2.7174065691589875,-2.036031593322943,0.727991254152122,3.298327560520201,4.373839336855455,1.4865215467035928,-3.645848082703333,-1.811806013816608,1.0,1.0,0.0,1,0,1,1
1882-02-18,Northern Ireland,England,0.0,13.0,Friendly,Belfast,Ireland,0,1500.0,1468.1500677147224,31.849932285277646,1.5,0.9701946606136715,0.5298053393863285,1.3,1.3,1.9740837178484996,3.1955442112015278,-0.6740837178484995,1.8955442112015277,0.85,1.0,-0.15000000000000002,0,0,0,1
1882-02-25,Wales,Northern Ireland,7.0,1.0,Friendly,Wrexham,Wales,0,1431.752482299607,1481.0132277306077,-49.260745431000714,0.5334030527147813,0.0,0.5334030527147813,0.7716106190810699,3.5712080184475115,0.0,13.0,0.7716106190810699,9.42879198155249,1.0,0.85,0.15000000000000002,1,0,1,1
1882-03-11,Scotland,England,5.0,1.0,Friendly,Glasgow,Scotland,0,1600.0974499856707,1487.1368399841147,112.960610001556,2.7686320675526477,1.3948796163450055,1.3737524512076422,4.448500163142581,1.4285107152646412,3.3667707813601018,2.791913984929634,1.0817293817824796,1.3634032696649927,1.0,1.0,0.0,1,0,1,1
1882-03-13,Wales,England,5.0,3.0,Friendly,Wrexham,Wales,0,1448.6336973896925,1477.8533908160741,-29.219693426381582,1.050503105979581,1.1420308387432727,-0.09152773276369164,1.709263423894226,3.1841255380808637,3.0768534658490383,3.062393228187336,-1.3675900419548124,-0.1217323098935279,1.0,1.0,0.0,1,0,1,1
1882-03-25,Scotland,Wales,5.0,0.0,Friendly,Glasgow,Scotland,0,1609.3808991537112,1461.2284328915691,148.15246626214207,2.8105719584292834,1.4890024455291997,1.3215695129000837,4.512712925239752,1.3786179414568218,2.1786704327848554,3.157860956856561,2.3340424924548966,1.7792430153997392,1.0,1.0,0.0,1,0,1,1
1883-02-03,England,Wales,5.0,0.0,Friendly,London,England,0,1465.2586553141975,1452.7300002762333,12.5286550379642,0.9350157686425591,1.2190920935630785,-0.2840763249205194,3.0676897741624622,3.2934255033171262,1.8819815570389213,3.4087213685340205,1.185708217123541,0.11529586521689428,1.0,1.0,0.0,1,0,1,1
1883-02-24,England,Northern Ireland,7.0,0.0,Friendly,Liverpool,England,0,1478.9652295524647,1464.1320126405221,14.8332169119426,1.394449410860289,0.0,1.394449410860289,3.292674386191846,2.909962201615499,0.52497918747894,9.85012487512636,2.767695198712906,6.94016267351086,1.0,0.85,0.15000000000000002,1,0,1,1
1883-03-10,England,Scotland,2.0,3.0,Friendly,Sheffield,England,0,1493.6104117926066,1617.879331769047,-124.26891997644043,1.685486357048847,2.84490943687072,-1.159423079821873,3.7153390653363747,2.5782033089820753,4.568267536989447,1.2214445041632476,-0.8529284716530725,-1.3567588048188277,1.0,1.0,0.0,1,0,1,1
1883-03-12,Wales,Scotland,0.0,3.0,Friendly,Wrexham,Wales,0,1439.0234260379661,1624.5129147524192,-185.48948871445305,0.9981081878343127,2.8730225864538763,-1.8749143986195635,1.6357931704378526,3.6168819200804156,4.392779671179647,1.3085642328806844,-2.756986500741794,-2.3083176871997315,1.0,1.0,0.0,1,0,1,1
1883-03-17,Northern Ireland,Wales,1.0,1.0,Friendly,Belfast,Ireland,0,1449.4868304003803,1432.526092173465,16.960738226915282,0.0,0.8171818682788866,-0.8171818682788866,0.3322249935333472,8.803657632134364,1.4291756042644865,3.5389633645766954,-1.0969506107311393,-5.264694267557669,0.85,1.0,-0.15000000000000002,0,0,0,1
1884-01-26,Northern Ireland,Scotland,0.0,5.0,British Home Championship,Belfast,Ireland,0,1449.1209939958608,1631.0102486169203,-181.88925462105954,0.32917882930128367,2.896039686583488,-2.566860857282204,0.5249791874789399,6.551120891251492,4.239494233429153,1.164547310884784,-3.714515045950213,-5.386573580366708,0.85,1.0,-0.15000000000000002,0,0,0,2
1884-02-09,Wales,Northern Ireland,6.0,0.0,British Home Championship,Wrexham,Wales,0,1432.8919285779846,1436.8075322018015,-3.915603623816878,0.8786930085709046,0.23478228159099343,0.6439107269799111,1.3766037878253403,3.2279533383264947,0.3980102731503335,6.1759743325843015,0.9785935146750069,2.948020994257807,1.0,0.85,0.15000000000000002,1,0,1,2
1884-02-23,Northern Ireland,England,1.0,8.0,British Home Championship,Belfast,Ireland,0,1411.8676651661044,1486.9768288092343,-75.10916364312993,0.17388008515800468,1.2948440087155424,-1.1209639235575377,0.3140637703786177,6.138858632828333,3.5233940147527743,2.6254020167066936,-3.2093302443741565,-3.513456616121639,0.85,1.0,-0.15000000000000002,0,0,0,2
1884-03-15,Scotland,England,1.0,0.0,British Home Championship,Glasgow,Scotland,0,1643.3237104109796,1507.045752953703,136.27795745727667,3.0,1.6890518568339674,1.3109481431660326,4.386339040809494,1.0537259819617077,4.01607675724564,2.446514813793689,0.3702622835638536,1.3927888318319812,1.0,1.0,0.0,1,0,1,2
1884-03-17,Wales,England,0.0,4.0,British Home Championship,Wrexham,Wales,0,1457.8317956136816,1496.4968514357888,-38.665055822107206,1.3483362350913928,1.2977631930397138,0.05057304205167901,1.9278785672409233,2.84306543712005,3.6338965236603746,2.323755352270832,-1.7060179564194513,-0.5193100848492183,1.0,1.0,0.0,1,0,1,2
1884-03-29,Scotland,Wales,4.0,1.0,British Home Championship,Glasgow,Scotland,0,1653.8726119288938,1437.7730171027688,216.09959482612499,3.0,1.103924341158707,1.896075658841293,4.049191651273446,0.893872204807704,1.7034099463690024,2.9777707604643435,2.345781704904444,2.0838985556566394,1.0,1.0,0.0,1,0,1,2
1885-02-28,England,Northern Ireland,4.0,0.0,British Home Championship,Manchester,England,0,1516.5556299467016,1391.7987410216358,124.75688892506582,1.6914418828140698,0.13204442670854102,1.5593974561055288,3.668735875734864,2.0728315470820147,0.4437291598975655,6.490677956407941,3.2250067158372984,4.417846409325927,1.0,0.85,0.15000000000000002,1,0,1,2
1885-03-14,England,Wales,1.0,1.0,British Home Championship,Blackburn,England,0,1531.3452408236433,1428.3021514178465,103.04308940579676,2.0137587329637814,0.8187013014842589,1.1950574314795226,3.7449436941329415,1.8457862990712066,1.623215604069586,3.0943130441880227,2.1217280900633555,1.248526745116816,1.0,1.0,0.0,1,0,1,2
1885-03-14,Scotland,Northern Ireland,8.0,2.0,British Home Championship,Glasgow,Scotland,0,1663.343477613816,1377.0091301446942,286.3343474691219,3.0,0.10205383735593554,2.8979461626440646,4.0742996927411586,0.9039715998163539,0.3670474210788642,6.060258831870667,3.7072522716622944,5.1562872320543125,1.0,0.85,0.15000000000000002,1,0,1,2
1885-03-21,England,Scotland,1.0,1.0,British Home Championship,London,England,0,1527.7429729086189,1671.301514977631,-143.55854206901222,1.7732517804163348,3.0,-1.2267482195836652,3.468833141846356,1.7504044680547972,4.537247208038838,1.008272492283746,-1.0684140661924824,-0.7421319757710512,1.0,1.0,0.0,1,0,1,2
1885-03-23,Wales,Scotland,1.0,8.0,British Home Championship,Wrexham,Wales,0,1431.904419332871,1666.4117413257288,-234.5073219928579,0.8799370152633905,2.580717835693481,-1.7007808204300905,1.5534782832885383,2.8599611126497906,4.170844384662801,1.0223798835657307,-2.6173661013742624,-1.8375812290840599,1.0,1.0,0.0,1,0,1,2
1885-04-11,Northern Ireland,Wales,2.0,8.0,British Home Championship,Belfast,Ireland,0,1369.0510927808791,1421.4059060856925,-52.35481330481343,0.07989114704443215,0.6353159894740633,-0.5554248424296312,0.6289079514438046,6.371316028272931,1.492564010417641,3.425659426033926,-0.8636560589738363,-2.945656602239005,0.85,1.0,-0.15000000000000002,0,0,0,2
1885-11-28,USA,Canada,0.0,1.0,Friendly,Newark,USA,0,1500.0,1500.0,0.0,1.5,1.5,0.0,1.3,1.3,1.3,1.3,0.0,0.0,0.82,0.82,0.0,1,0,1,1
1886-02-27,Wales,Northern Ireland,5.0,0.0,British Home Championship,Wrexham,Wales,0,1442.3794308659576,1348.077568000614,94.30186286534354,1.0639604792706374,0.06314268052357222,1.0008177987470652,2.2309854052078864,3.260200748037199,0.8353189874853655,6.616506237305559,1.3956664177225209,3.3563054892683604,1.0,0.85,0.15000000000000002,1,0,1,2
1886-03-13,Northern Ireland,England,1.0,6.0,British Home Championship,Belfast,Ireland,0,1330.6579418355573,1532.6327465605211,-201.97480472496386,0.0516968543764267,1.6614568477303973,-1.6097599933539706,0.7161649384398879,6.385919759124251,3.2487872286368464,1.6492047953433833,-2.5326222901969584,-4.736714963780868,0.85,1.0,-0.15000000000000002,0,0,0,2
1886-03-20,Northern Ireland,Scotland,2.0,7.0,British Home Championship,Belfast,Ireland,0,1319.3687265962371,1676.9102545729072,-357.54152797667007,0.042325804515374585,2.6567207978651575,-2.6143949933497828,0.7548172761428908,6.333365642751376,4.594815211788327,1.0351447790685446,-3.839997935645436,-5.298220863682832,0.85,1.0,-0.15000000000000002,0,0,0,2
1886-03-27,Scotland,England,1.0,1.0,British Home Championship,Glasgow,Scotland,0,1682.2769686277813,1543.9219617998413,138.3550068279401,2.718946760320132,1.9892090626086565,0.7297376977114756,4.883277298363117,1.14185751612085,3.5850728545271244,1.5576355447811037,1.2982044438359925,0.4157780286602537,1.0,1.0,0.0,1,0,1,2
1886-03-29,Wales,England,1.0,3.0,British Home Championship,Wrexham,Wales,0,1459.7990570310144,1548.652248585768,-88.8531915547535,1.500020410898238,1.7531522103186672,-0.2531317994204292,2.5689650985793318,2.920162381118916,3.324176024118188,1.4152017685029088,-0.7552109255388562,-1.504960612616007,1.0,1.0,0.0,1,0,1,2
1886-04-10,Scotland,Wales,4.0,1.0,British Home Championship,Glasgow,Scotland,0,1677.5466818418547,1445.2802526259945,232.26642921586017,2.350610905115376,1.2281128406470583,1.1224980644683178,4.498839981161555,1.143252611622768,2.4345529517940414,2.8383921970276003,2.0642870293675135,1.6951395854048323,1.0,1.0,0.0,1,0,1,2
1886-11-25,USA,Canada,3.0,2.0,Friendly,Newark,USA,0,1489.9006980729002,1510.0993019270998,-20.19860385419952,0.0,3.0,-3.0,0.0,1.0,1.0,0.0,-1.0,-1.0,0.82,0.82,0.0,1,0,1,1
1887-02-05,England,Northern Ireland,7.0,0.0,British Home Championship,Sheffield,England,0,1563.1710529907878,1314.002012541363,249.16904044942476,1.9791673701805854,0.03465343780550408,1.9445139323750813,3.3082212196592478,1.3756900961761365,0.9177038488956152,6.420570342632762,2.3905173707636327,5.044880246456625,1.0,0.85,0.15000000000000002,1,0,1,2
1887-02-19,Scotland,Northern Ireland,4.0,1.0,British Home Championship,Glasgow,Scotland,0,1686.3509793214287,1304.1897032559032,382.1612760655255,2.4683251773044828,0.0,2.4683251773044828,4.406685211546379,1.11472570022067,0.8017883779464438,6.493758290679908,3.6048968335999354,5.379032590459238,1.0,0.85,0.15000000000000002,1,0,1,2
1887-02-26,England,Wales,4.0,0.0,British Home Championship,London,England,0,1572.9833622762476,1436.4759551464206,136.50740712982702,2.249328437915098,1.0054937508877055,1.2438346870273926,3.6893296664504964,1.1851973826137223,2.298037188937185,2.978723040801997,1.3912924775133115,1.7935256581882746,1.0,1.0,0.0,1,0,1,2
1887-03-12,Northern Ireland,Wales,4.0,1.0,British Home Championship,Belfast,Ireland,0,1299.9670057835212,1422.3508149224506,-122.38380913892934,0.0,0.7948568206482544,-0.7948568206482544,0.8260682878648163,6.188285654773907,2.0793500365885365,3.0908050161466463,-1.2532817487237202,-3.0974806386272604,0.85,1.0,-0.15000000000000002,0,0,0,2
1887-03-19,England,Scotland,2.0,3.0,British Home Championship,Blackburn,England,0,1587.1085025002176,1690.5736767938106,-103.46517429359301,2.385402106660003,2.5647014720218966,-0.1792993653618935,3.7188938575306967,0.9979378245122604,4.293510881734115,1.118702729377022,-0.5746170242034188,0.12076490486476155,1.0,1.0,0.0,1,0,1,2
1887-03-21,Wales,Scotland,0.0,2.0,British Home Championship,Wrexham,Wales,0,1394.0251294842537,1702.5363839429413,-308.5112544586875,0.5656582176647916,2.6436077083747507,-2.077949490709959,1.9617416772568068,3.192220981325869,4.155522423422731,1.1578853841064158,-2.193780746165924,-2.034335597219453,1.0,1.0,0.0,1,0,1,2
1888-02-04,England,Wales,5.0,1.0,British Home Championship,Crewe,England,0,1575.145795351087,1388.416409376424,186.72938597466282,1.9530020631795488,0.4631217785334439,1.489880284646105,3.540424856918963,1.2033538533912012,1.760162651095598,3.0340822854502467,1.780262205823365,1.8307284320590456,1.0,1.0,0.0,1,0,1,2
1888-03-03,Wales,Northern Ireland,11.0,0.0,British Home Championship,Wrexham,Wales,0,1376.935138644384,1328.292691221718,48.64244742266601,0.37917204250550085,0.6289232464597785,-0.24975120395427763,1.687823610504711,3.2956372061305643,1.2045148721917207,5.5696557778127005,0.48330873831299037,2.274018571682136,1.0,0.85,0.15000000000000002,1,0,1,2
1888-03-10,Scotland,Wales,5.0,1.0,British Home Championship,Edinburgh,Scotland,0,1708.145104050771,1401.0668352347172,307.07826881605365,2.708210670686472,0.9109912231351824,1.7972194475512895,3.9355027211214555,1.0476980213364246,2.722940589503493,2.907542745343506,1.2125621316179624,1.8598447240070812,1.0,1.0,0.0,1,0,1,2
1888-03-17,Scotland,England,0.0,5.0,British Home Championship,Glasgow,Scotland,0,1714.7246810427064,1586.627066083127,128.09761495957946,2.761103102671016,2.142790590715899,0.6183125119551169,4.036803030673233,0.9984750854505243,3.7537949111400053,1.1840021756501573,0.28300811953322746,0.18552709019963298,1.0,1.0,0.0,1,0,1,2
1888-03-24,Northern Ireland,Scotland,2.0,10.0,British Home Championship,Belfast,Ireland,0,1304.160994631385,1682.6641854054913,-378.5031907741063,0.5149188032022637,2.175484516882069,-1.6605657136798055,1.0642696322814391,6.201926865383674,3.578177316359187,1.4388490201404223,-2.513907684077748,-4.763077845243252,0.85,1.0,-0.15000000000000002,0,0,0,2
1888-04-07,Northern Ireland,England,1.0,5.0,British Home Championship,Belfast,Ireland,0,1298.8270112136547,1618.687561720342,-319.86055050668733,0.4215798595198024,2.2981762947912956,-1.8765964352714932,1.170950354946989,6.634937485446554,3.9319654970805824,0.9819617335223465,-2.7610151421335933,-5.652975751924208,0.85,1.0,-0.15000000000000002,0,0,0,2
1888-09-19,Scotland,Canada,4.0,0.0,Friendly,Glasgow,Scotland,0,1687.9981688232215,1499.4135249848007,188.5846438384208,2.381687488044883,1.3504980080625664,1.0311894799823167,4.248873035877624,1.5071442192624946,1.5249791874789398,1.57493756243682,2.723893848398684,0.0677933431743254,1.0,0.82,0.18000000000000005,1,0,1,1
1889-02-23,England,Wales,4.0,1.0,British Home Championship,Stoke-on-Trent,England,0,1624.8642895867536,1394.487258242782,230.37703134397157,2.4821390197689808,0.7458565301648996,1.7362824896040812,3.9144454339492065,0.9985729245414988,2.469613376393794,3.166244872373939,1.4448320575554123,2.1676719478324404,1.0,1.0,0.0,1,0,1,2
1889-03-02,England,Northern Ireland,6.0,1.0,British Home Championship,Liverpool,England,0,1633.744668214145,1292.6502833472432,341.0943848669017,2.632754960128238,0.34516039586715763,2.2875945642610804,3.9672708963743637,0.9391302366988534,1.1518211488380212,6.451989306461588,2.8154497475363423,5.512859069762735,1.0,0.85,0.15000000000000002,1,0,1,2
1889-03-09,Scotland,Northern Ireland,7.0,0.0,British Home Championship,Glasgow,Scotland,0,1694.8322266934317,1286.8162311515212,408.01599554191057,2.4937685314494487,0.28259343084101235,2.211175100608436,4.210295012195298,1.3488258609583141,1.1351121375414186,6.402244626715634,3.075182874653879,5.0534187657573195,1.0,0.85,0.15000000000000002,1,0,1,2
1889-04-13,England,Scotland,2.0,3.0,British Home Championship,London,England,0,1639.578720409867,1699.2771281396924,-59.698407729825476,2.6993251919416394,2.585532728521834,0.11379246341980531,4.20539451532978,0.8853442685101965,4.505559787766721,1.2055734864026677,-0.30016527243694124,0.32022921789247116,1.0,1.0,0.0,1,0,1,2
1889-04-15,Wales,Scotland,0.0,0.0,British Home Championship,Wrexham,Wales,0,1385.6068796153907,1713.2452275240444,-327.6383479086537,0.5255401729363147,2.7174065691589875,-2.1918663962226725,2.2701826809793357,3.2604817860515767,4.332497585047641,1.3109624106312479,-2.062314904068305,-1.9495193754203288,1.0,1.0,0.0,1,0,1,2
1889-04-27,Northern Ireland,Wales,1.0,3.0,British Home Championship,Belfast,Ireland,0,1282.3713297052605,1394.8144575794965,-112.4431278742361,0.23136793244735263,0.5548014780204171,-0.3234335455730645,1.0270919357142563,6.3697608333783515,2.054146235527295,2.8757328058092653,-1.0270542998130385,-3.4940280275690863,0.85,1.0,-0.15000000000000002,0,0,0,2
1890-02-08,Wales,Northern Ireland,5.0,2.0,British Home Championship,Shrewsbury,England,1,1408.123150182297,1269.06263710246,139.06051307983694,1.083156278368212,0.18942804157071666,0.8937282367974954,2.1888399909358753,2.6376547369058674,1.0245137971612839,5.989507199844836,1.1643261937745915,3.351852462938969,1.0,0.85,0.15000000000000002,0,0,0,2
1890-03-15,Northern Ireland,England,1.0,9.0,British Home Championship,Belfast,Ireland,0,1255.9441628740033,1625.610621025515,-369.66645815151173,0.1550905631292801,2.1816487119695047,-2.0265581488402247,1.1471328289076805,5.8655538938216285,3.9508396099807133,1.1312642369047732,-2.803706781073033,-4.7342896569168555,0.85,1.0,-0.15000000000000002,0,0,0,2
1890-03-15,Wales,England,1.0,3.0,British Home Championship,Wrexham,Wales,0,1421.2416244107537,1631.193336182481,-209.95171177172733,1.515736601949329,2.329990633668456,-0.8142540317191269,2.5308303507473897,2.562079242733321,4.461119995459478,1.133667416208359,-1.9302896447120879,-1.4284118265249621,1.0,1.0,0.0,1,0,1,2
1890-03-22,Scotland,Wales,5.0,0.0,British Home Championship,Paisley,Scotland,0,1704.0376495599385,1412.3349522977862,291.70269726215224,2.3493499032461282,1.2409801695818352,1.108369733664293,3.8755220594805873,1.1564185967638088,2.3851525820213504,2.6335421587044334,1.4903694774592369,1.4771235619406247,1.0,1.0,0.0,1,0,1,2
1890-03-29,Northern Ireland,Scotland,1.0,4.0,British Home Championship,Belfast,Ireland,0,1250.3614477170372,1711.4886773075045,-461.1272295904673,0.12697741354612377,2.467292756294441,-2.340315342748317,1.133131289017152,6.282992862368562,4.012319529675987,1.046370817264532,-2.879188240658835,-5.2366220451040295,0.85,1.0,-0.15000000000000002,0,0,0,2
1890-04-05,Scotland,England,1.0,1.0,British Home Championship,Glasgow,Scotland,0,1714.27028727349,1640.1000082954486,74.17027897804155,2.563856197190852,2.451442726934074,0.11241347025677806,3.9962525484164537,1.05685267357284,4.3369706671392505,1.0911580337435427,-0.3407181187227968,0.034305360170702626,1.0,1.0,0.0,1,0,1,2
1891-02-07,Northern Ireland,Wales,7.0,2.0,British Home Championship,Belfast,Ireland,0,1247.5798377510516,1404.8839245502202,-157.30408679916854,0.10396031341651224,1.0160286287965776,-0.9120683153800654,1.1353567948210628,6.050842743973111,2.0688075658961003,2.933213512026086,-0.9334507710750375,-3.117629231947025,0.85,1.0,-0.15000000000000002,0,0,0,2
1891-03-07,England,Wales,4.0,1.0,British Home Championship,Sunderland,England,0,1642.7286868008064,1371.1334005130595,271.59528628774683,2.1315971264098112,0.8318538844034112,1.2997432420064001,3.915153561467128,1.082483199885742,2.0920489062807337,3.364903283539106,1.8231046551863943,2.282420083653364,1.0,1.0,0.0,1,0,1,2
1891-03-07,England,Northern Ireland,6.0,1.0,British Home Championship,Wolverhampton,England,0,1650.0581211927852,1281.3303617882123,368.7277594045729,2.3741273670241454,0.6289232464597785,1.745204120564367,3.982806259656303,1.0746338856159587,1.7977137455726402,5.605775597298398,2.185092514083663,4.531141711682439,1.0,0.85,0.15000000000000002,1,0,1,2
1891-03-21,Wales,Scotland,3.0,4.0,British Home Championship,Wrexham,Wales,0,1363.8039661210807,1711.6416087681323,-347.83764264705155,0.6810643572284495,2.2236334915692524,-1.5425691343408028,1.9881267127280526,3.425340726874409,3.7111214196928084,1.066337049371073,-1.7229947069647558,-2.3590036775033356,1.0,1.0,0.0,1,0,1,2
1891-03-28,Scotland,Northern Ireland,2.0,1.0,British Home Championship,Glasgow,Scotland,0,1715.6463232083777,1276.2625500449155,439.38377316346214,2.3643648638879706,0.5149188032022637,1.849446060685707,3.738611851268947,1.2801386544150934,1.7218012458757421,5.613501763318747,2.016810605393205,4.3333631089036535,1.0,0.85,0.15000000000000002,1,0,1,2
1891-04-04,England,Scotland,2.0,1.0,British Home Championship,Blackburn,England,0,1655.1259329360819,1718.1317529750436,-63.0058200389617,2.487578827872779,2.5647014720218966,-0.07712264414911774,4.204556870323077,1.0824261553657188,3.4837933204270133,1.2385853137460379,0.7207635498960636,0.15615915838031902,1.0,1.0,0.0,1,0,1,2
1892-02-27,Wales,Northern Ireland,1.0,1.0,British Home Championship,Bangor,Wales,0,1359.7992516808354,1273.7771202782496,86.02213140258573,0.472492828394496,0.4215798595198024,0.0509129688746936,2.114208433379259,3.5247106560755697,1.668007398660329,5.239842359575754,0.4462010347189298,1.7151317035001847,1.0,0.85,0.15000000000000002,1,0,1,2
1892-03-05,Northern Ireland,England,0.0,2.0,British Home Championship,Belfast,Ireland,0,1276.81028772589,1674.9775116253356,-398.1672238994456,0.5548014780204171,2.5804650278511785,-2.025663549830761,1.5895434668257464,4.732105652469133,3.9649763004426006,1.0894768926067313,-2.375432833616854,-3.6426287598624016,0.85,1.0,-0.15000000000000002,0,0,0,2
1892-03-05,Wales,England,0.0,2.0,British Home Championship,Wrexham,Wales,0,1356.766084233195,1678.532580046861,-321.7664958136661,0.5964854913686308,2.6565138163100452,-2.060028324941414,2.0081774820127807,3.1801903102824074,3.792878705201319,0.9709048355091316,-1.7847012231885384,-2.2092854747732757,1.0,1.0,0.0,1,0,1,2
